ID		from		to
6188	;	4295914983	;	4295868416
6189	;	5037992291	;	4295868416
6190	;	4295904853	;	4295868416
6191	;	4295899948	;	4295868416
6192	;	4295868464	;	4295868416
6193	;	5016047446	;	4295868416
6194	;	5037920513	;	4295868416
6195	;	5000364834	;	4295868416
6196	;	5037651868	;	4295868416
6197	;	5044099657	;	4295868416
6198	;	5060922193	;	4295868416
6199	;	4295867509	;	4295868416
6200	;	4295913981	;	4295868416
6201	;	5038907930	;	4295868416
6202	;	4295868255	;	4295868416
6203	;	4295894416	;	4295868416
6204	;	4295859490	;	4295868416
6205	;	5000010707	;	4295868416
6206	;	4295867263	;	4296730041
6207	;	5064575725	;	4296730041
6208	;	4298266751	;	4296730041
6209	;	5058158058	;	4296730041
6210	;	5037357740	;	4296730041
6211	;	4295887074	;	4296730041
6212	;	4295885727	;	4296730041
6213	;	4298015190	;	4296730041
6214	;	4298298960	;	4296730041
6215	;	4298548174	;	4296730041
6216	;	4295899094	;	5000073739
6217	;	5015138915	;	5000073739
6218	;	4295902251	;	4295894824
6219	;	5035757736	;	4295894824
6220	;	4295867695	;	4295894824
6221	;	4295907020	;	4295867424
6222	;	4296071747	;	4295867424
6223	;	5037249709	;	4295867424
6224	;	5000595414	;	4295867424
6225	;	4295902906	;	4295867424
6226	;	4295894564	;	4295867424
6227	;	4297223491	;	4295867424
6228	;	4295907168	;	4295867424
6229	;	5000014280	;	4295867424
6230	;	5042936734	;	4295884721
6231	;	4297393494	;	4295884721
6232	;	4295915653	;	4295884721
6233	;	4295871807	;	4295884721
6234	;	4295873558	;	4295884721
6235	;	5000431525	;	4295884721
6236	;	5067952134	;	4295884721
6237	;	4295899948	;	4295884721
6238	;	5035966246	;	4295884721
6239	;	5000369732	;	4295884721
6240	;	4295899986	;	4295884721
6241	;	4295903949	;	4295884721
6242	;	4297802045	;	4295884721
6243	;	4295914943	;	4295884721
6244	;	4297684579	;	4295884721
6245	;	5056980284	;	4295884721
6246	;	4295878761	;	4295884721
6247	;	4295901852	;	4295884721
6248	;	4295894098	;	4295884721
6249	;	4295908521	;	4295884721
6250	;	4295857825	;	4295884721
6251	;	4296689434	;	4295884721
6252	;	4295907168	;	4295884721
6253	;	4295877381	;	4295884721
6254	;	4297023247	;	4295884721
6255	;	4295908186	;	4295884721
6256	;	5000066483	;	4295884721
6257	;	4295905973	;	4295884721
6258	;	4298448787	;	4295884721
6259	;	4295903068	;	4295884721
6260	;	5046959468	;	4295884721
6261	;	4295905486	;	4295884721
6262	;	4295876258	;	4295884721
6263	;	4295889251	;	4295884721
6264	;	4298475354	;	4295884721
6265	;	5038079211	;	4295884721
6266	;	4295887083	;	4295886615
6267	;	4295886466	;	4295886615
6268	;	4296627232	;	4295886615
6269	;	4295906353	;	4295886615
6270	;	4298459348	;	4295886615
6271	;	4295885039	;	4295886615
6272	;	4295912121	;	4295886615
6273	;	5000694294	;	4295886615
6274	;	4295887079	;	4295886615
6275	;	5000771393	;	4295886615
6276	;	5037653855	;	4295886615
6277	;	4296684146	;	4295886615
6278	;	4295926654	;	4295886615
6279	;	4295887170	;	4295886615
6280	;	4296658618	;	4295886629
6281	;	4295881824	;	4295869130
6282	;	4295881987	;	4295869130
6283	;	4297348198	;	4295869130
6284	;	4295881024	;	4295869130
6285	;	5037850179	;	4295869130
6286	;	4295904132	;	4295869130
6287	;	5050647986	;	4295869130
6288	;	4295859236	;	4295869130
6289	;	5060592373	;	4295869130
6290	;	4295906573	;	4295869130
6291	;	5037473892	;	4295869130
6292	;	4297089638	;	4295869130
6293	;	5042231206	;	4295869130
6294	;	5041073640	;	4295869130
6295	;	5071081317	;	4295869130
6296	;	4298546138	;	4295869130
6297	;	4295876915	;	4295869130
6298	;	5041750795	;	4295869130
6299	;	4295907168	;	4295875842
6300	;	5056435379	;	4295875842
6301	;	4295907376	;	5046390332
6302	;	5045821514	;	5046390332
6303	;	4297598700	;	4295859396
6304	;	5003632611	;	4295859396
6305	;	4295916144	;	4295859396
6306	;	5037942622	;	4295859396
6307	;	4297578676	;	4295859396
6308	;	4295898217	;	8589934227
6309	;	5020794687	;	8589934227
6310	;	4296869343	;	8589934227
6311	;	4298364697	;	8589934227
6312	;	5037960303	;	8589934227
6313	;	5000698227	;	8589934227
6314	;	5000480030	;	8589934227
6315	;	4296383825	;	8589934227
6316	;	5052025033	;	4295875844
6317	;	4298217702	;	4295875844
6318	;	4297248051	;	4295875844
6319	;	4295904048	;	4295875844
6320	;	5000154273	;	4295875844
6321	;	5000689867	;	4295866610
6322	;	4295899517	;	4295866610
6323	;	5053438925	;	4295866610
6324	;	4295907168	;	4295866610
6325	;	4295907862	;	4295866610
6326	;	4295903052	;	4295866610
6327	;	4295864546	;	5035708251
6328	;	4295904620	;	5035708251
6329	;	5037247830	;	5035708251
6330	;	5051758300	;	5035708251
6331	;	4295913894	;	5035708251
6332	;	4298024660	;	5035708251
6333	;	4297965480	;	5035708251
6334	;	5032036738	;	4295884717
6335	;	4296768548	;	4295884717
6336	;	5044365006	;	4295884717
6337	;	4295903169	;	4295859134
6338	;	5050640369	;	4295859134
6339	;	5051786820	;	4295884627
6340	;	5058606633	;	4295884627
6341	;	4295908123	;	4295884627
6342	;	4295867368	;	4295894756
6343	;	5000111546	;	4295894756
6344	;	5000667793	;	4295894756
6345	;	4295903619	;	4295894756
6346	;	4295904718	;	4295894756
6347	;	4295915699	;	4295894756
6348	;	4295889287	;	4295894769
6349	;	5040259170	;	4295867188
6350	;	4295877341	;	4295867385
6351	;	4296400350	;	4295867385
6352	;	4295887127	;	4295867385
6353	;	4295882004	;	4295867385
6354	;	4295907706	;	4295867385
6355	;	4295884961	;	4295867385
6356	;	4295881824	;	4295867385
6357	;	4295911984	;	4295867385
6358	;	5063741945	;	4295867385
6359	;	4296633085	;	4295867385
6360	;	4295904406	;	4295867385
6361	;	4295899948	;	4295867385
6362	;	4298009252	;	4295867385
6363	;	4295903602	;	4295867385
6364	;	4295867256	;	4295867385
6365	;	5043344483	;	4295867385
6366	;	4295906573	;	4295867385
6367	;	4295908523	;	4295867385
6368	;	4295905431	;	4295867385
6369	;	4295912121	;	4295867385
6370	;	4296826434	;	4295867385
6371	;	4295866813	;	4295867385
6372	;	4295875411	;	4295867385
6373	;	5000480178	;	4295867385
6374	;	4298358877	;	4295867385
6375	;	5001468192	;	4295867385
6376	;	5000002366	;	4295867385
6377	;	5038914175	;	4295867385
6378	;	4295868157	;	4295867385
6379	;	5035927473	;	4295867385
6380	;	4295873002	;	4295867385
6381	;	4295890612	;	4295867385
6382	;	5000695479	;	4295867385
6383	;	4295969037	;	4295867385
6384	;	4295867506	;	4295867385
6385	;	5001434247	;	4295867385
6386	;	5046056528	;	4295867385
6387	;	5035958334	;	4295867385
6388	;	4295895447	;	4295867385
6389	;	4298314986	;	4295867385
6390	;	4295872393	;	4295867385
6391	;	4295899948	;	4295894497
6392	;	4296253209	;	4295894497
6393	;	4297674642	;	4295894497
6394	;	5035556084	;	4295894497
6395	;	4298458647	;	4295894497
6396	;	4295916203	;	4295889563
6397	;	4295885039	;	4295889563
6398	;	5037349339	;	4295889563
6399	;	5038056692	;	4295889563
6400	;	5007707965	;	4295889563
6401	;	4295887098	;	4295889563
6402	;	4297883116	;	4295889563
6403	;	5000737707	;	4295889563
6404	;	4295899612	;	4295889563
6405	;	4295903920	;	4295889563
6406	;	4295886976	;	4295889563
6407	;	5034758962	;	4295889563
6408	;	4295859763	;	4295889563
6409	;	4295875616	;	4295889563
6410	;	4295904063	;	4295889563
6411	;	5000018414	;	4295889563
6412	;	4295875436	;	4295889563
6413	;	4295883382	;	4295889563
6414	;	4296627232	;	4295889563
6415	;	4295903883	;	4295889563
6416	;	4295885581	;	4295889563
6417	;	4295885727	;	4295889563
6418	;	5001185997	;	4295889563
6419	;	4295856055	;	4295889563
6420	;	4298451106	;	4295889563
6421	;	5000844920	;	4295889563
6422	;	4295898008	;	4295889563
6423	;	5035755697	;	4295889563
6424	;	4295864455	;	4295889563
6425	;	5035413210	;	4295889563
6426	;	5037363608	;	4295866580
6427	;	4295858334	;	4295869123
6428	;	4295869506	;	4295869123
6429	;	4295857956	;	4295894786
6430	;	4295875516	;	4295894786
6431	;	4295866035	;	4295894786
6432	;	4295903678	;	4295894786
6433	;	4295856983	;	4295894786
6434	;	4295868320	;	4295894786
6435	;	4295877369	;	4295894786
6436	;	4295904340	;	4295894786
6437	;	4295859761	;	4295894786
6438	;	5037456341	;	4295894786
6439	;	4295890475	;	4295894786
6440	;	5000627265	;	4295894786
6441	;	4295913732	;	4295894786
6442	;	4295857141	;	4295894786
6443	;	4295912320	;	4295894786
6444	;	4295857469	;	4295894786
6445	;	4295873486	;	4295894786
6446	;	4296109900	;	4295894786
6447	;	4295864122	;	4295894786
6448	;	5000017069	;	4295894786
6449	;	4295877313	;	4295894786
6450	;	4295858586	;	4295894786
6451	;	4295863067	;	4295894786
6452	;	4295860981	;	4295894786
6453	;	4295856747	;	4295894786
6454	;	4295857514	;	4295894786
6455	;	4295968965	;	4295894786
6456	;	4296075611	;	4295894786
6457	;	4296135521	;	4295894786
6458	;	4295860519	;	4295894786
6459	;	5000115851	;	4295894786
6460	;	5036165368	;	4295894786
6461	;	5001233948	;	4295894786
6462	;	4295910005	;	4295894786
6463	;	5000091323	;	4295894786
6464	;	4296356166	;	4295894786
6465	;	4295858396	;	4295894786
6466	;	5000714889	;	4295890594
6467	;	4295906776	;	4295890594
6468	;	4295915855	;	4295890594
6469	;	5037961722	;	4295890594
6470	;	5036189982	;	4295890594
6471	;	5048323561	;	4295890594
6472	;	4295903017	;	4295890594
6473	;	4296454873	;	4295890594
6474	;	4295906807	;	4295890594
6475	;	4295915674	;	4295890594
6476	;	5038056692	;	4295890594
6477	;	5037430696	;	4295890594
6478	;	4295908195	;	4295890594
6479	;	4296988897	;	4295890594
6480	;	5046439717	;	4295890594
6481	;	4295907752	;	4295890594
6482	;	4295905537	;	4295890594
6483	;	5040944268	;	4295890594
6484	;	4295861697	;	4295890594
6485	;	4295903949	;	4295890594
6486	;	5042932770	;	4295890594
6487	;	5037277001	;	4295890594
6488	;	4297884785	;	4295890594
6489	;	4297033847	;	4295890594
6490	;	4295874891	;	4295890594
6491	;	4297886791	;	4295890594
6492	;	4295904414	;	4295890594
6493	;	5035458824	;	4295890594
6494	;	5040271210	;	4295890594
6495	;	5042254800	;	4295890594
6496	;	4295955097	;	4295890594
6497	;	5038081551	;	4295890594
6498	;	4295901003	;	4295890594
6499	;	4295869822	;	4295890594
6500	;	4295883314	;	5033562382
6501	;	4296685035	;	5033562382
6502	;	4295881078	;	5033562382
6503	;	4295898822	;	5033562382
6504	;	4295866871	;	5033562382
6505	;	4295903128	;	5033562382
6506	;	4296858442	;	5033562382
6507	;	4295898962	;	5033562382
6508	;	4295885039	;	5033562382
6509	;	4295903494	;	5033562382
6510	;	4295905135	;	5033562382
6511	;	4295903949	;	5033562382
6512	;	4295903205	;	5033562382
6513	;	4295868246	;	5033562382
6514	;	5000792624	;	5033562382
6515	;	5000009914	;	5033562382
6516	;	4295908500	;	5033562382
6517	;	4295885156	;	5033562382
6518	;	4295903382	;	5033562382
6519	;	4297899797	;	5033562382
6520	;	5001024524	;	5033562382
6521	;	4297422166	;	5033562382
6522	;	4295872682	;	5033562382
6523	;	4295904357	;	5033562382
6524	;	4295861173	;	5033562382
6525	;	5000698227	;	5033562382
6526	;	5000008115	;	5033562382
6527	;	5037627186	;	5033562382
6528	;	4297934622	;	5033562382
6529	;	4295881202	;	5033562382
6530	;	4296741457	;	5033562382
6531	;	4296147251	;	5033562382
6532	;	4295877335	;	5033562382
6533	;	4295887074	;	4295869049
6534	;	5050714881	;	4295869049
6535	;	4295894149	;	4295869049
6536	;	4295884661	;	4295869049
6537	;	4297992731	;	4295869049
6538	;	4295895730	;	4295869049
6539	;	4295903076	;	4295874870
6540	;	4295914268	;	4295874870
6541	;	4295905957	;	4295874870
6542	;	4298444676	;	4295874870
6543	;	4298458647	;	4295874870
6544	;	5000726772	;	4295874870
6545	;	4297356858	;	4295874870
6546	;	4295904172	;	4295874870
6547	;	4296045412	;	4295867343
6548	;	4295888025	;	4295867343
6549	;	4295903949	;	4295867343
6550	;	4295904165	;	4295867343
6551	;	5000479114	;	4295867343
6552	;	4295522507	;	4295867343
6553	;	4295867824	;	4295867343
6554	;	4295902632	;	4295867343
6555	;	5001435508	;	4295867343
6556	;	4295903323	;	4295867343
6557	;	4296685035	;	4295867343
6558	;	5000144489	;	4295867343
6559	;	4296240096	;	4295867343
6560	;	4296449856	;	4295867343
6561	;	4295866607	;	4295867343
6562	;	5035738422	;	4295867343
6563	;	4295903128	;	4295867343
6564	;	4295907747	;	4295890156
6565	;	4297825249	;	4295898763
6566	;	4298015165	;	4295898763
6567	;	5036229771	;	4295898763
6568	;	4295868223	;	4295898763
6569	;	4297218484	;	4295898763
6570	;	5055675169	;	4295898763
6571	;	4295893827	;	4295895145
6572	;	4295895730	;	4295895145
6573	;	4295898736	;	4295895145
6574	;	4295859598	;	4295895145
6575	;	4296151933	;	4295895145
6576	;	4295894660	;	4295895145
6577	;	4298156185	;	4295895145
6578	;	4295902963	;	4295895145
6579	;	4295899948	;	4295895145
6580	;	4296340671	;	4295895145
6581	;	5044007634	;	4295895145
6582	;	4295860456	;	4295895145
6583	;	4295909008	;	4295895145
6584	;	4295905298	;	4295895145
6585	;	4297915223	;	4295895145
6586	;	5079904210	;	4295867362
6587	;	4295894282	;	4295867362
6588	;	5000612732	;	4295867362
6589	;	4295895874	;	4295867362
6590	;	4295907968	;	4295867362
6591	;	5040058769	;	4295867362
6592	;	4295933371	;	4295867362
6593	;	4295907020	;	4295890065
6594	;	4295866545	;	4295890065
6595	;	4295890148	;	4295890065
6596	;	4297039174	;	4295890065
6597	;	4295903432	;	4295868215
6598	;	4295907752	;	4295868215
6599	;	4296438030	;	4295868215
6600	;	4295908337	;	4295868215
6601	;	4295906776	;	4295868215
6602	;	4295895244	;	4295868215
6603	;	5037137919	;	4295868215
6604	;	4295907629	;	4295868215
6605	;	4295916023	;	4295868215
6606	;	5040946973	;	4295868215
6607	;	4295898786	;	4295868215
6608	;	4295906583	;	4295868215
6609	;	4296991438	;	4295868215
6610	;	4295989612	;	4295868215
6611	;	4295869952	;	4295868215
6612	;	4296881248	;	4295868215
6613	;	5051758300	;	4295868215
6614	;	4298018805	;	4295868215
6615	;	4295904414	;	4295868215
6616	;	4297626627	;	4295868215
6617	;	4297292034	;	4295868215
6618	;	4297073680	;	4295868215
6619	;	5000117079	;	4295868215
6620	;	4295899311	;	4295868215
6621	;	4295861528	;	4295868215
6622	;	4297985894	;	4295868215
6623	;	4295859841	;	4295868215
6624	;	5000111546	;	4295868215
6625	;	4295904340	;	4295868215
6626	;	5045852632	;	4295868215
6627	;	4298494519	;	4295868215
6628	;	4298066678	;	4295868215
6629	;	5000712764	;	4295868215
6630	;	4296642676	;	4295868215
6631	;	5037638327	;	4295868215
6632	;	5000043854	;	4295868215
6633	;	5043953197	;	4295868215
6634	;	5040050523	;	4295868215
6635	;	4295900954	;	4295868215
6636	;	5000746009	;	4295868215
6637	;	4295907009	;	4295868215
6638	;	5042212476	;	4295868215
6639	;	5040241774	;	4295868215
6640	;	4295912660	;	4295868215
6641	;	5035544244	;	4295868215
6642	;	5063776200	;	4295868215
6643	;	4295902841	;	4295868215
6644	;	4295916167	;	4295868215
6645	;	5000258949	;	4295868215
6646	;	4295901542	;	4295868215
6647	;	4295887812	;	4295868215
6648	;	4295903017	;	5043321284
6649	;	4295907168	;	5043321284
6650	;	5057940598	;	5043321284
6651	;	4297350931	;	5043321284
6652	;	4295907485	;	5043321284
6653	;	5041046883	;	5043321284
6654	;	4298010037	;	5043321284
6655	;	5038056692	;	5043321284
6656	;	4295912543	;	5043321284
6657	;	4295899948	;	5043321284
6658	;	4298015165	;	5043321284
6659	;	5037651349	;	5043321284
6660	;	4295890229	;	5043321284
6661	;	4295902326	;	5043321284
6662	;	5035464643	;	5043321284
6663	;	4295868698	;	5043321284
6664	;	5037442981	;	5043321284
6665	;	5001150119	;	5043321284
6666	;	4296404914	;	5043321284
6667	;	5037349589	;	5043321284
6668	;	5037940824	;	5043321284
6669	;	5052135332	;	5043321284
6670	;	4295906034	;	5043321284
6671	;	5060652786	;	5043321284
6672	;	4296920438	;	5043321284
6673	;	5000945086	;	5043321284
6674	;	4297003862	;	5043321284
6675	;	4295904307	;	5043321284
6676	;	4297685465	;	5043321284
6677	;	4295877325	;	5043321284
6678	;	4296701495	;	5043321284
6679	;	5054694685	;	5043321284
6680	;	4297475334	;	5043321284
6681	;	4295907376	;	5043321284
6682	;	4298142773	;	5043321284
6683	;	5000605295	;	5043321284
6684	;	4296045294	;	5043321284
6685	;	4295877908	;	5043321284
6686	;	5057566640	;	5043321284
6687	;	5043344483	;	5043321284
6688	;	5045136428	;	5043321284
6689	;	4295908393	;	5043321284
6690	;	4295858460	;	5043321284
6691	;	5037968085	;	5043321284
6692	;	4295908381	;	5043321284
6693	;	5034174397	;	5043321284
6694	;	5000198375	;	5043321284
6695	;	4295873600	;	5043321284
6696	;	4297297477	;	5043321284
6697	;	4297213612	;	5043321284
6698	;	5000006186	;	5043321284
6699	;	4295875291	;	5043321284
6700	;	5059947589	;	5043321284
6701	;	5055475912	;	5043321284
6702	;	5040707450	;	5043321284
6703	;	4295911976	;	5043321284
6704	;	4295905573	;	5043321284
6705	;	4295905952	;	5043321284
6706	;	4298025334	;	5043321284
6707	;	4295904170	;	5043321284
6708	;	4295871412	;	5043321284
6709	;	5035756576	;	5043321284
6710	;	4295877489	;	5043321284
6711	;	4295915633	;	5043321284
6712	;	5047855510	;	5043321284
6713	;	4295861160	;	5043321284
6714	;	5035460216	;	5043321284
6715	;	5045067860	;	5043321284
6716	;	5000593949	;	5043321284
6717	;	4295914754	;	5043321284
6718	;	4298174140	;	4295890631
6719	;	5042936734	;	4295866940
6720	;	4296202147	;	4295866940
6721	;	5000451167	;	4295866940
6722	;	4297931639	;	4295866940
6723	;	4296654484	;	4295866940
6724	;	5001339466	;	4295866940
6725	;	5038056692	;	4295866940
6726	;	5000601423	;	4295866940
6727	;	4295907896	;	4295866940
6728	;	4296871372	;	4295866940
6729	;	5000462704	;	4295866940
6730	;	4295913975	;	4295866940
6731	;	4296602730	;	4295866940
6732	;	5055463506	;	4295866940
6733	;	4295894137	;	4295866940
6734	;	5044006527	;	4295866940
6735	;	4295896916	;	4295866940
6736	;	5061949398	;	4295866940
6737	;	5000024915	;	4295866940
6738	;	4298158412	;	4295866940
6739	;	5037433144	;	4295866940
6740	;	5059004811	;	4295866940
6741	;	5059068267	;	4295866940
6742	;	4295912318	;	4295866940
6743	;	4295872412	;	4295866940
6744	;	4295907168	;	4295866940
6745	;	5052150990	;	4295866940
6746	;	4295905947	;	4295894191
6747	;	4298163696	;	4295894191
6748	;	4295907172	;	5046707762
6749	;	4297710733	;	4295866885
6750	;	4295899948	;	4295866885
6751	;	5055123241	;	4295866885
6752	;	5064612761	;	4295890335
6753	;	4295903877	;	4295890335
6754	;	4295901021	;	4295883014
6755	;	4297630974	;	4295883014
6756	;	4296713193	;	4295883014
6757	;	4295903076	;	4295883014
6758	;	4295875113	;	4295883014
6759	;	5000596403	;	4295883014
6760	;	4296393111	;	4295883014
6761	;	4297547964	;	4295883014
6762	;	4298015188	;	4295883014
6763	;	4297554863	;	4295883014
6764	;	5043336408	;	4295883014
6765	;	4298014283	;	4295883014
6766	;	4297144968	;	4295883014
6767	;	4295906024	;	4295883014
6768	;	5035414782	;	4295883014
6769	;	5000001799	;	4295883014
6770	;	4297632841	;	4295883014
6771	;	5034172240	;	4295883014
6772	;	5035961173	;	4295883014
6773	;	4296597489	;	4295883014
6774	;	5035150131	;	4295883014
6775	;	4295894495	;	4295896619
6776	;	5000005360	;	4295896619
6777	;	4295897836	;	4295896619
6778	;	4298463071	;	4295896619
6779	;	4295906086	;	4295890647
6780	;	4297125150	;	4295890647
6781	;	4295906306	;	4295890647
6782	;	4295891504	;	4295890647
6783	;	5037626993	;	4295890647
6784	;	4295905537	;	4295890647
6785	;	4295905539	;	4295890647
6786	;	4295906241	;	4295890647
6787	;	4295866846	;	4295890647
6788	;	4295889745	;	4295890647
6789	;	4295882451	;	4295890647
6790	;	4295908075	;	4295890647
6791	;	4295890370	;	4295890647
6792	;	4297030140	;	4295890647
6793	;	4298549299	;	4295890647
6794	;	4295890299	;	4295890647
6795	;	4295903249	;	4295890647
6796	;	4295900428	;	5000066884
6797	;	5000862523	;	5000066884
6798	;	5000701155	;	5000066884
6799	;	4296576655	;	5000066884
6800	;	5045624377	;	5000066884
6801	;	4295903398	;	5000066884
6802	;	4297329846	;	5000066884
6803	;	5045247746	;	4295869238
6804	;	4295888187	;	4295869238
6805	;	4295916023	;	4295869238
6806	;	4295955155	;	4295869238
6807	;	4295858766	;	4295869238
6808	;	4295899612	;	4295869238
6809	;	4295907644	;	4295869238
6810	;	5001430361	;	4295869238
6811	;	4295895732	;	4295869238
6812	;	4295912319	;	4295869238
6813	;	4295897144	;	4295869238
6814	;	4295895665	;	4295869238
6815	;	4295903128	;	4295869238
6816	;	5038056692	;	4295869238
6817	;	4295903017	;	4295869238
6818	;	4295860745	;	4295869238
6819	;	4295910031	;	4295869238
6820	;	4297976129	;	4295869238
6821	;	4297884814	;	4295869238
6822	;	4295904037	;	4295869238
6823	;	4295861591	;	4295869238
6824	;	4295907485	;	4295869238
6825	;	5037477896	;	4295869238
6826	;	5037940824	;	4295869238
6827	;	4295868417	;	4295869238
6828	;	5042187757	;	4295869238
6829	;	4298009953	;	4295869238
6830	;	4296540346	;	4295869238
6831	;	4297460551	;	4295869238
6832	;	5000614869	;	4295869238
6833	;	4295904307	;	4295869238
6834	;	5000113902	;	4295869238
6835	;	5046059430	;	4295869238
6836	;	4295903949	;	4295869238
6837	;	4297647171	;	4295869238
6838	;	4295882591	;	4295869238
6839	;	4295913975	;	4295869238
6840	;	4296327969	;	4295869238
6841	;	4295869612	;	4295869238
6842	;	5037947034	;	4295869238
6843	;	4295905486	;	4295869238
6844	;	4295915608	;	4295869238
6845	;	4295912320	;	4295869238
6846	;	5000431525	;	4295869238
6847	;	4295903472	;	4295869238
6848	;	5000040440	;	4295869238
6849	;	4295903504	;	4295869238
6850	;	5037840579	;	4295869238
6851	;	5000462704	;	4295869238
6852	;	4295906157	;	4295869238
6853	;	4295903111	;	4295869238
6854	;	4297886791	;	4295869238
6855	;	5035758218	;	4295869238
6856	;	4295886976	;	4295869238
6857	;	4296648540	;	4295869238
6858	;	4296202147	;	4295869238
6859	;	4298266353	;	4295869238
6860	;	5000180282	;	4295869238
6861	;	4297709480	;	4295869238
6862	;	4295887815	;	4295869238
6863	;	5003587332	;	4295869238
6864	;	5059073916	;	4295869238
6865	;	4295888603	;	4295869238
6866	;	5035300964	;	4295869238
6867	;	4295887812	;	4295869238
6868	;	4295904335	;	4295869238
6869	;	4295877319	;	4295869238
6870	;	5000795447	;	4295869238
6871	;	4295867824	;	4295869238
6872	;	5013301202	;	4295869238
6873	;	5000750012	;	4295869238
6874	;	5000034567	;	4295869238
6875	;	4297145396	;	4295869238
6876	;	4298361900	;	4295869238
6877	;	4295905360	;	4295869238
6878	;	5040251213	;	4295869238
6879	;	4298132895	;	4295869238
6880	;	4296785728	;	4295869238
6881	;	5038040999	;	4295869238
6882	;	4295906241	;	4295869238
6883	;	4295877325	;	4295869238
6884	;	5041068898	;	4295869238
6885	;	4296725985	;	4295869238
6886	;	4295869671	;	4295869238
6887	;	4296131472	;	4295869238
6888	;	5040792873	;	4295869238
6889	;	4295897623	;	4295869238
6890	;	5034898379	;	4295869238
6891	;	4295915633	;	4295869238
6892	;	5021202658	;	4295869238
6893	;	4295896216	;	4295869238
6894	;	4297996302	;	4295889283
6895	;	4295872682	;	4295889283
6896	;	4295867263	;	4295889283
6897	;	5045248452	;	4295889283
6898	;	4296101611	;	4295889283
6899	;	5001436308	;	5060559444
6900	;	5041082821	;	5060559444
6901	;	5074124201	;	5060559444
6902	;	5037747774	;	4295866186
6903	;	5037942010	;	4295866186
6904	;	5000445860	;	8589934200
6905	;	5037929447	;	4295889991
6906	;	5053433421	;	4295889991
6907	;	4297219952	;	4295889991
6908	;	4295907485	;	4295889991
6909	;	5059075899	;	4295889991
6910	;	4295904335	;	4295889991
6911	;	5035423865	;	4295895197
6912	;	4295901501	;	4295895197
6913	;	4298338228	;	4295895196
6914	;	4295907621	;	4295895196
6915	;	5037960303	;	4295895196
6916	;	5076360107	;	4295875615
6917	;	4295908139	;	4295866614
6918	;	4295890475	;	4295866614
6919	;	4295898106	;	4295866614
6920	;	4295897440	;	4295866614
6921	;	5000507372	;	4295868108
6922	;	4295899053	;	4295859421
6923	;	4295903839	;	4295859421
6924	;	4298339877	;	4295859421
6925	;	5036232960	;	4295859421
6926	;	5000485233	;	4295859421
6927	;	5042217684	;	4296836240
6928	;	5076899332	;	4296836240
6929	;	4295905634	;	4296836240
6930	;	4295860456	;	4295895205
6931	;	5064690523	;	4295895205
6932	;	4295900333	;	4295895205
6933	;	5055417993	;	4295895205
6934	;	4296071747	;	4295895205
6935	;	4295905494	;	4295895205
6936	;	4296587884	;	4295895205
6937	;	5041046883	;	4295895205
6938	;	5055123241	;	4295895205
6939	;	4295887411	;	4295895205
6940	;	4297866296	;	5043319761
6941	;	4295904132	;	5043319761
6942	;	5000741507	;	5043319761
6943	;	4295884961	;	5043319761
6944	;	5063741945	;	5043319761
6945	;	4295905494	;	5043319761
6946	;	4295881489	;	5043319761
6947	;	4295881824	;	5043319761
6948	;	4296633085	;	5043319761
6949	;	4295903829	;	5043319761
6950	;	4295876068	;	5043319761
6951	;	4295903068	;	5043319761
6952	;	4295904406	;	5043319761
6953	;	5040049273	;	5043319761
6954	;	4298009252	;	5043319761
6955	;	5000625303	;	5043319761
6956	;	4295907509	;	5043319761
6957	;	4295911999	;	5043319761
6958	;	4295882004	;	5043319761
6959	;	4295900840	;	5043319761
6960	;	4298217651	;	5043319761
6961	;	4295881194	;	5043319761
6962	;	4295903602	;	5043319761
6963	;	4295865681	;	5043319761
6964	;	4295907908	;	5043319761
6965	;	4295903111	;	5043319761
6966	;	4295906573	;	5043319761
6967	;	5079221808	;	5043319761
6968	;	4296345868	;	5043319761
6969	;	4296674035	;	5043319761
6970	;	4295903830	;	5043319761
6971	;	4295903875	;	5043319761
6972	;	4295899948	;	5043319761
6973	;	5038056692	;	5043319761
6974	;	4295877341	;	5043319761
6975	;	4296400350	;	5043319761
6976	;	4295903508	;	5043319761
6977	;	5000480402	;	5043319761
6978	;	5040056493	;	5043319761
6979	;	5045988724	;	5043319761
6980	;	4295875598	;	5043319761
6981	;	5000456372	;	5043319761
6982	;	4295902939	;	5043319761
6983	;	4295856427	;	5043319761
6984	;	5035931913	;	5043319761
6985	;	4295887812	;	5043319761
6986	;	4295904483	;	5043319761
6987	;	4298475354	;	5043319761
6988	;	4297089638	;	5043319761
6989	;	4296065837	;	5043319761
6990	;	4297953781	;	5043319761
6991	;	4295905637	;	5043319761
6992	;	4295881132	;	5043319761
6993	;	4295876746	;	5043319761
6994	;	5000068970	;	5043319761
6995	;	4295906086	;	4295867372
6996	;	4297125150	;	4295867372
6997	;	4295906306	;	4295867372
6998	;	4295891504	;	4295867372
6999	;	5037626993	;	4295867372
7000	;	4295905537	;	4295867372
7001	;	4295905539	;	4295867372
7002	;	4295906241	;	4295867372
7003	;	4295889745	;	4295867372
7004	;	4295882451	;	4295867372
7005	;	4295908075	;	4295867372
7006	;	4295890370	;	4295867372
7007	;	4297030140	;	4295867372
7008	;	4298549299	;	4295867372
7009	;	4295890299	;	4295867372
7010	;	4295903249	;	4295867372
